periodo_origen;periodo_destino;seccion_origen;seccion_destino;Tipo;n_ruc
202508;202509;J;C;Empresa individual de resp. Ltda.;3
202508;202509;J;F;Empresa individual de resp. Ltda.;3
202508;202509;J;G;Empresa individual de resp. Ltda.;23
202508;202509;J;H;Empresa individual de resp. Ltda.;2
202508;202509;J;I;Empresa individual de resp. Ltda.;1
202508;202509;J;J;Empresa individual de resp. Ltda.;7369
202508;202509;J;L;Empresa individual de resp. Ltda.;1
202508;202509;J;M;Empresa individual de resp. Ltda.;4
202508;202509;J;Q;Empresa individual de resp. Ltda.;1
202508;202509;J;R;Empresa individual de resp. Ltda.;1
202508;202509;J;S;Empresa individual de resp. Ltda.;3
202508;202509;K;B;Empresa individual de resp. Ltda.;1
202508;202509;K;G;Empresa individual de resp. Ltda.;2
202508;202509;K;K;Empresa individual de resp. Ltda.;810
202508;202509;L;A;Empresa individual de resp. Ltda.;1
202508;202509;L;F;Empresa individual de resp. Ltda.;1
202508;202509;L;G;Empresa individual de resp. Ltda.;4
202508;202509;L;I;Empresa individual de resp. Ltda.;2
202508;202509;L;K;Empresa individual de resp. Ltda.;1
202508;202509;L;L;Empresa individual de resp. Ltda.;2502
202508;202509;L;M;Empresa individual de resp. Ltda.;2
202508;202509;L;R;Empresa individual de resp. Ltda.;1
202508;202509;M;A;Empresa individual de resp. Ltda.;1
202508;202509;M;B;Empresa individual de resp. Ltda.;5
202508;202509;M;C;Empresa individual de resp. Ltda.;33
202508;202509;M;D;Empresa individual de resp. Ltda.;1
202508;202509;M;E;Empresa individual de resp. Ltda.;2
202508;202509;M;F;Empresa individual de resp. Ltda.;28
202508;202509;M;G;Empresa individual de resp. Ltda.;59
202508;202509;M;H;Empresa individual de resp. Ltda.;11
202508;202509;M;I;Empresa individual de resp. Ltda.;4
202508;202509;M;J;Empresa individual de resp. Ltda.;4
202508;202509;M;K;Empresa individual de resp. Ltda.;1
202508;202509;M;L;Empresa individual de resp. Ltda.;1
202508;202509;M;M;Empresa individual de resp. Ltda.;25428
202508;202509;M;N;Empresa individual de resp. Ltda.;15
202508;202509;M;P;Empresa individual de resp. Ltda.;3
202508;202509;M;R;Empresa individual de resp. Ltda.;1
202508;202509;M;S;Empresa individual de resp. Ltda.;6
202508;202509;N;A;Empresa individual de resp. Ltda.;1
202508;202509;N;B;Empresa individual de resp. Ltda.;12
202508;202509;N;C;Empresa individual de resp. Ltda.;15
202508;202509;N;E;Empresa individual de resp. Ltda.;1
202508;202509;N;F;Empresa individual de resp. Ltda.;18
202508;202509;N;G;Empresa individual de resp. Ltda.;69
202508;202509;N;H;Empresa individual de resp. Ltda.;49
202508;202509;N;I;Empresa individual de resp. Ltda.;9
202508;202509;N;J;Empresa individual de resp. Ltda.;4
202508;202509;N;L;Empresa individual de resp. Ltda.;2
202508;202509;N;M;Empresa individual de resp. Ltda.;14
202508;202509;N;N;Empresa individual de resp. Ltda.;13185
202508;202509;N;O;Empresa individual de resp. Ltda.;2
202508;202509;N;R;Empresa individual de resp. Ltda.;2
202508;202509;N;S;Empresa individual de resp. Ltda.;5
202508;202509;O;C;Empresa individual de resp. Ltda.;2
202508;202509;O;F;Empresa individual de resp. Ltda.;1
202508;202509;O;G;Empresa individual de resp. Ltda.;1
202508;202509;O;M;Empresa individual de resp. Ltda.;2
202508;202509;O;O;Empresa individual de resp. Ltda.;169
202508;202509;O;Q;Empresa individual de resp. Ltda.;1
202508;202509;P;G;Empresa individual de resp. Ltda.;4
202508;202509;P;H;Empresa individual de resp. Ltda.;1
202508;202509;P;I;Empresa individual de resp. Ltda.;1
202508;202509;P;J;Empresa individual de resp. Ltda.;1
202508;202509;P;M;Empresa individual de resp. Ltda.;3
202508;202509;P;N;Empresa individual de resp. Ltda.;3
202508;202509;P;P;Empresa individual de resp. Ltda.;6393
202508;202509;P;R;Empresa individual de resp. Ltda.;1
202508;202509;Q;C;Empresa individual de resp. Ltda.;1
202508;202509;Q;D;Empresa individual de resp. Ltda.;1
202508;202509;Q;F;Empresa individual de resp. Ltda.;2
202508;202509;Q;G;Empresa individual de resp. Ltda.;6
202508;202509;Q;H;Empresa individual de resp. Ltda.;1
202508;202509;Q;M;Empresa individual de resp. Ltda.;2
202508;202509;Q;P;Empresa individual de resp. Ltda.;2
202508;202509;Q;Q;Empresa individual de resp. Ltda.;11525
202508;202509;Q;S;Empresa individual de resp. Ltda.;1
202508;202509;R;A;Empresa individual de resp. Ltda.;1
202508;202509;R;C;Empresa individual de resp. Ltda.;4
202508;202509;R;F;Empresa individual de resp. Ltda.;2
202508;202509;R;G;Empresa individual de resp. Ltda.;10
202508;202509;R;H;Empresa individual de resp. Ltda.;1
202508;202509;R;I;Empresa individual de resp. Ltda.;4
202508;202509;R;J;Empresa individual de resp. Ltda.;1
202508;202509;R;K;Empresa individual de resp. Ltda.;1
202508;202509;R;N;Empresa individual de resp. Ltda.;2
202508;202509;R;R;Empresa individual de resp. Ltda.;2559
202508;202509;S;A;Empresa individual de resp. Ltda.;1
202508;202509;S;B;Empresa individual de resp. Ltda.;2
202508;202509;S;C;Empresa individual de resp. Ltda.;11
202508;202509;S;D;Empresa individual de resp. Ltda.;2
202508;202509;S;E;Empresa individual de resp. Ltda.;1
202508;202509;S;F;Empresa individual de resp. Ltda.;12
202508;202509;S;G;Empresa individual de resp. Ltda.;60
202508;202509;S;H;Empresa individual de resp. Ltda.;4
202508;202509;S;I;Empresa individual de resp. Ltda.;2
202508;202509;S;K;Empresa individual de resp. Ltda.;2
202508;202509;S;M;Empresa individual de resp. Ltda.;10
202508;202509;S;N;Empresa individual de resp. Ltda.;6
202508;202509;S;Q;Empresa individual de resp. Ltda.;2
202508;202509;S;R;Empresa individual de resp. Ltda.;2
202508;202509;S;S;Empresa individual de resp. Ltda.;9222
202508;202509;T;T;Empresa individual de resp. Ltda.;10
202508;202509;U;U;Empresa individual de resp. Ltda.;2
202508;202509;0;0;Otros;839
202508;202509;0;I;Otros;1
202508;202509;0;L;Otros;1
202508;202509;0;N;Otros;1
202508;202509;A;A;Otros;1273
202508;202509;A;G;Otros;1
202508;202509;B;B;Otros;177
202508;202509;C;C;Otros;276
202508;202509;C;G;Otros;2
202508;202509;C;J;Otros;1
202508;202509;D;D;Otros;31
202508;202509;E;E;Otros;41
202508;202509;F;A;Otros;1
202508;202509;F;B;Otros;1
202508;202509;F;F;Otros;7221
202508;202509;F;G;Otros;2
202508;202509;F;M;Otros;2
202508;202509;F;S;Otros;1
202508;202509;G;G;Otros;749
202508;202509;G;K;Otros;1
202508;202509;H;H;Otros;252
202508;202509;I;I;Otros;53
202508;202509;J;J;Otros;149
202508;202509;K;K;Otros;773
202508;202509;L;L;Otros;160
202508;202509;M;F;Otros;5
202508;202509;M;G;Otros;2
202508;202509;M;M;Otros;6101
202508;202509;M;N;Otros;1
202508;202509;N;G;Otros;1
202508;202509;N;N;Otros;281
202508;202509;O;K;Otros;1
202508;202509;O;O;Otros;24
202508;202509;P;P;Otros;88
202508;202509;Q;Q;Otros;42
202508;202509;R;R;Otros;18
202508;202509;S;F;Otros;2
202508;202509;S;G;Otros;1
202508;202509;S;S;Otros;6414
202508;202509;U;U;Otros;4
202508;202509;0;0;Persona natural;462115
202508;202509;0;A;Persona natural;12
202508;202509;0;B;Persona natural;9
202508;202509;0;C;Persona natural;95
202508;202509;0;D;Persona natural;1
202508;202509;0;F;Persona natural;30
202508;202509;0;G;Persona natural;750
202508;202509;0;H;Persona natural;52
202508;202509;0;I;Persona natural;175
202508;202509;0;J;Persona natural;14
202508;202509;0;K;Persona natural;4
202508;202509;0;L;Persona natural;19
202508;202509;0;M;Persona natural;56
202508;202509;0;N;Persona natural;31
202508;202509;0;O;Persona natural;13
202508;202509;0;P;Persona natural;9
202508;202509;0;Q;Persona natural;20
202508;202509;0;R;Persona natural;12
202508;202509;0;S;Persona natural;165
202508;202509;0;T;Persona natural;2
202508;202509;A;A;Persona natural;21932
202508;202509;A;B;Persona natural;2
202508;202509;A;C;Persona natural;4
202508;202509;A;G;Persona natural;44
202508;202509;A;H;Persona natural;12
202508;202509;A;I;Persona natural;15
202508;202509;A;L;Persona natural;1
202508;202509;A;M;Persona natural;3
202508;202509;A;N;Persona natural;6
202508;202509;A;O;Persona natural;2
202508;202509;A;R;Persona natural;1
202508;202509;A;S;Persona natural;10
202508;202509;B;A;Persona natural;2
202508;202509;B;B;Persona natural;16433
202508;202509;B;C;Persona natural;4
202508;202509;B;F;Persona natural;2
202508;202509;B;G;Persona natural;58
202508;202509;B;H;Persona natural;30
202508;202509;B;I;Persona natural;7
202508;202509;B;J;Persona natural;1
202508;202509;B;M;Persona natural;6
202508;202509;B;N;Persona natural;12
202508;202509;B;P;Persona natural;1
202508;202509;B;Q;Persona natural;1
202508;202509;B;S;Persona natural;5
202508;202509;C;A;Persona natural;12
202508;202509;C;B;Persona natural;4
202508;202509;C;C;Persona natural;150055
202508;202509;C;D;Persona natural;1
202508;202509;C;E;Persona natural;4
202508;202509;C;F;Persona natural;17
202508;202509;C;G;Persona natural;414
202508;202509;C;H;Persona natural;48
202508;202509;C;I;Persona natural;67
202508;202509;C;J;Persona natural;7
202508;202509;C;L;Persona natural;2
202508;202509;C;M;Persona natural;56
202508;202509;C;N;Persona natural;47
202508;202509;C;O;Persona natural;16
202508;202509;C;P;Persona natural;5
202508;202509;C;Q;Persona natural;3
202508;202509;C;R;Persona natural;7
202508;202509;C;S;Persona natural;74
202508;202509;D;A;Persona natural;1
202508;202509;D;C;Persona natural;3
202508;202509;D;D;Persona natural;724
202508;202509;D;G;Persona natural;3
202508;202509;D;N;Persona natural;1
202508;202509;D;P;Persona natural;1
202508;202509;D;S;Persona natural;2
202508;202509;E;C;Persona natural;2
202508;202509;E;E;Persona natural;2602
202508;202509;E;G;Persona natural;8
202508;202509;E;H;Persona natural;1
202508;202509;E;M;Persona natural;2
202508;202509;E;N;Persona natural;3
202508;202509;E;O;Persona natural;1
202508;202509;E;S;Persona natural;3
202508;202509;F;A;Persona natural;3
202508;202509;F;B;Persona natural;1
202508;202509;F;C;Persona natural;12
202508;202509;F;F;Persona natural;20690
202508;202509;F;G;Persona natural;62
202508;202509;F;H;Persona natural;13
202508;202509;F;I;Persona natural;4
202508;202509;F;J;Persona natural;2
202508;202509;F;M;Persona natural;14
202508;202509;F;N;Persona natural;19
202508;202509;F;O;Persona natural;4
202508;202509;F;P;Persona natural;1
202508;202509;F;R;Persona natural;2
202508;202509;F;S;Persona natural;16
202508;202509;G;A;Persona natural;55
202508;202509;G;B;Persona natural;51
202508;202509;G;C;Persona natural;400
202508;202509;G;D;Persona natural;3
202508;202509;G;E;Persona natural;10
202508;202509;G;F;Persona natural;75
202508;202509;G;G;Persona natural;957550
202508;202509;G;H;Persona natural;311
202508;202509;G;I;Persona natural;371
202508;202509;G;J;Persona natural;42
202508;202509;G;K;Persona natural;19
202508;202509;G;L;Persona natural;28
202508;202509;G;M;Persona natural;212
202508;202509;G;N;Persona natural;237
202508;202509;G;O;Persona natural;92
202508;202509;G;P;Persona natural;31
202508;202509;G;Q;Persona natural;47
202508;202509;G;R;Persona natural;56
202508;202509;G;S;Persona natural;449
202508;202509;G;T;Persona natural;1
202508;202509;H;A;Persona natural;19
202508;202509;H;B;Persona natural;28
202508;202509;H;C;Persona natural;26
202508;202509;H;F;Persona natural;8
202508;202509;H;G;Persona natural;196
202508;202509;H;H;Persona natural;126928
202508;202509;H;I;Persona natural;49
202508;202509;H;J;Persona natural;2
202508;202509;H;L;Persona natural;3
202508;202509;H;M;Persona natural;18
202508;202509;H;N;Persona natural;56
202508;202509;H;O;Persona natural;10
202508;202509;H;P;Persona natural;1
202508;202509;H;Q;Persona natural;1
202508;202509;H;R;Persona natural;11
202508;202509;H;S;Persona natural;43
202508;202509;I;A;Persona natural;7
202508;202509;I;B;Persona natural;6
202508;202509;I;C;Persona natural;57
202508;202509;I;F;Persona natural;4
202508;202509;I;G;Persona natural;355
202508;202509;I;H;Persona natural;40
202508;202509;I;I;Persona natural;232929
202508;202509;I;J;Persona natural;6
202508;202509;I;K;Persona natural;2
202508;202509;I;L;Persona natural;6
202508;202509;I;M;Persona natural;43
202508;202509;I;N;Persona natural;46
202508;202509;I;O;Persona natural;24
202508;202509;I;P;Persona natural;9
202508;202509;I;Q;Persona natural;5
202508;202509;I;R;Persona natural;25
202508;202509;I;S;Persona natural;116
202508;202509;J;A;Persona natural;2
202508;202509;J;C;Persona natural;8
202508;202509;J;E;Persona natural;1
202508;202509;J;F;Persona natural;3
202508;202509;J;G;Persona natural;42
202508;202509;J;H;Persona natural;5
202508;202509;J;I;Persona natural;8
202508;202509;J;J;Persona natural;21383
202508;202509;J;L;Persona natural;2
202508;202509;J;M;Persona natural;13
202508;202509;J;N;Persona natural;5
202508;202509;J;O;Persona natural;5
202508;202509;J;P;Persona natural;2
202508;202509;J;Q;Persona natural;1
202508;202509;J;S;Persona natural;12
202508;202509;K;G;Persona natural;15
202508;202509;K;H;Persona natural;1
202508;202509;K;J;Persona natural;1
202508;202509;K;K;Persona natural;5292
202508;202509;K;M;Persona natural;1
202508;202509;K;S;Persona natural;5
202508;202509;L;A;Persona natural;1
202508;202509;L;B;Persona natural;3
202508;202509;L;C;Persona natural;4
202508;202509;L;F;Persona natural;2
202508;202509;L;G;Persona natural;22
202508;202509;L;H;Persona natural;3
202508;202509;L;I;Persona natural;4
202508;202509;L;L;Persona natural;12334
202508;202509;L;M;Persona natural;4
202508;202509;L;N;Persona natural;7
202508;202509;L;O;Persona natural;1
202508;202509;L;P;Persona natural;2
202508;202509;L;Q;Persona natural;1
202508;202509;L;R;Persona natural;2
202508;202509;L;S;Persona natural;6
202508;202509;M;A;Persona natural;2
202508;202509;M;B;Persona natural;3
202508;202509;M;C;Persona natural;29
202508;202509;M;D;Persona natural;3
202508;202509;M;F;Persona natural;9
202508;202509;M;G;Persona natural;147
202508;202509;M;H;Persona natural;12
202508;202509;M;I;Persona natural;27
202508;202509;M;J;Persona natural;3
202508;202509;M;K;Persona natural;1
202508;202509;M;L;Persona natural;4
202508;202509;M;M;Persona natural;73618
202508;202509;M;N;Persona natural;23
202508;202509;M;O;Persona natural;12
202508;202509;M;P;Persona natural;8
202508;202509;M;Q;Persona natural;4
202508;202509;M;R;Persona natural;10
202508;202509;M;S;Persona natural;37
202508;202509;N;A;Persona natural;6
202508;202509;N;B;Persona natural;11
202508;202509;N;C;Persona natural;38
202508;202509;N;D;Persona natural;1
202508;202509;N;E;Persona natural;1
202508;202509;N;F;Persona natural;10
202508;202509;N;G;Persona natural;161
202508;202509;N;H;Persona natural;60
202508;202509;N;I;Persona natural;41
202508;202509;N;J;Persona natural;8
202508;202509;N;L;Persona natural;6
202508;202509;N;M;Persona natural;28
202508;202509;N;N;Persona natural;57584
202508;202509;N;O;Persona natural;16
202508;202509;N;P;Persona natural;3
202508;202509;N;R;Persona natural;13
202508;202509;N;S;Persona natural;36
202508;202509;O;A;Persona natural;2
202508;202509;O;B;Persona natural;2
202508;202509;O;C;Persona natural;9
202508;202509;O;G;Persona natural;36
202508;202509;O;H;Persona natural;4
202508;202509;O;I;Persona natural;10
202508;202509;O;J;Persona natural;2
202508;202509;O;L;Persona natural;1
202508;202509;O;M;Persona natural;8
202508;202509;O;N;Persona natural;3
202508;202509;O;O;Persona natural;9936
202508;202509;O;R;Persona natural;2
202508;202509;O;S;Persona natural;9
202508;202509;P;C;Persona natural;1
202508;202509;P;G;Persona natural;17
202508;202509;P;H;Persona natural;2
202508;202509;P;I;Persona natural;4
202508;202509;P;J;Persona natural;3
202508;202509;P;L;Persona natural;1
202508;202509;P;M;Persona natural;6
202508;202509;P;N;Persona natural;3
202508;202509;P;O;Persona natural;2
202508;202509;P;P;Persona natural;14906
202508;202509;P;Q;Persona natural;2
202508;202509;P;R;Persona natural;5
202508;202509;P;S;Persona natural;3
202508;202509;Q;A;Persona natural;1
202508;202509;Q;B;Persona natural;1
202508;202509;Q;C;Persona natural;2
202508;202509;Q;G;Persona natural;33
202508;202509;Q;H;Persona natural;3
202508;202509;Q;I;Persona natural;4
202508;202509;Q;L;Persona natural;1
202508;202509;Q;M;Persona natural;2
202508;202509;Q;N;Persona natural;1
202508;202509;Q;O;Persona natural;2
202508;202509;Q;P;Persona natural;1
202508;202509;Q;Q;Persona natural;22721
202508;202509;Q;R;Persona natural;1
202508;202509;Q;S;Persona natural;14
202508;202509;R;A;Persona natural;2
202508;202509;R;C;Persona natural;12
202508;202509;R;F;Persona natural;2
202508;202509;R;G;Persona natural;48
202508;202509;R;H;Persona natural;4
202508;202509;R;I;Persona natural;18
202508;202509;R;J;Persona natural;2
202508;202509;R;K;Persona natural;1
202508;202509;R;L;Persona natural;1
202508;202509;R;M;Persona natural;9
202508;202509;R;N;Persona natural;10
202508;202509;R;O;Persona natural;4
202508;202509;R;P;Persona natural;3
202508;202509;R;R;Persona natural;18298
202508;202509;R;S;Persona natural;9
202508;202509;S;A;Persona natural;13
202508;202509;S;B;Persona natural;14
202508;202509;S;C;Persona natural;103
202508;202509;S;D;Persona natural;2
202508;202509;S;E;Persona natural;1
202508;202509;S;F;Persona natural;18
202508;202509;S;G;Persona natural;495
202508;202509;S;H;Persona natural;86
202508;202509;S;I;Persona natural;126
202508;202509;S;J;Persona natural;20
202508;202509;S;K;Persona natural;3
202508;202509;S;L;Persona natural;9
202508;202509;S;M;Persona natural;78
202508;202509;S;N;Persona natural;74
202508;202509;S;O;Persona natural;44
202508;202509;S;P;Persona natural;13
202508;202509;S;Q;Persona natural;20
202508;202509;S;R;Persona natural;17
202508;202509;S;S;Persona natural;237338
202508;202509;T;A;Persona natural;1
202508;202509;T;C;Persona natural;1
202508;202509;T;G;Persona natural;2
202508;202509;T;H;Persona natural;2
202508;202509;T;I;Persona natural;2
202508;202509;T;S;Persona natural;1
202508;202509;T;T;Persona natural;705
202508;202509;U;U;Persona natural;24
202508;202509;0;0;Sociedad anónima;2192
202508;202509;0;F;Sociedad anónima;4
202508;202509;0;G;Sociedad anónima;3
202508;202509;0;H;Sociedad anónima;3
202508;202509;0;L;Sociedad anónima;1
202508;202509;0;M;Sociedad anónima;2
202508;202509;0;Q;Sociedad anónima;1
202508;202509;0;R;Sociedad anónima;1
202508;202509;0;S;Sociedad anónima;1
202508;202509;A;A;Sociedad anónima;7464
202508;202509;A;C;Sociedad anónima;12
202508;202509;A;G;Sociedad anónima;26
202508;202509;A;H;Sociedad anónima;8
202508;202509;A;J;Sociedad anónima;1
202508;202509;A;L;Sociedad anónima;2
202508;202509;A;M;Sociedad anónima;3
202508;202509;A;N;Sociedad anónima;2
202508;202509;A;P;Sociedad anónima;1
202508;202509;A;R;Sociedad anónima;1
202508;202509;B;A;Sociedad anónima;2
202508;202509;B;B;Sociedad anónima;4693
202508;202509;B;C;Sociedad anónima;2
202508;202509;B;F;Sociedad anónima;5
202508;202509;B;G;Sociedad anónima;26
202508;202509;B;H;Sociedad anónima;18
202508;202509;B;J;Sociedad anónima;1
202508;202509;B;M;Sociedad anónima;4
202508;202509;B;N;Sociedad anónima;5
202508;202509;C;A;Sociedad anónima;6
202508;202509;C;B;Sociedad anónima;3
202508;202509;C;C;Sociedad anónima;39136
202508;202509;C;D;Sociedad anónima;1
202508;202509;C;E;Sociedad anónima;6
202508;202509;C;F;Sociedad anónima;31
202508;202509;C;G;Sociedad anónima;117
202508;202509;C;H;Sociedad anónima;17
202508;202509;C;I;Sociedad anónima;11
202508;202509;C;J;Sociedad anónima;3
202508;202509;C;M;Sociedad anónima;31
202508;202509;C;N;Sociedad anónima;13
202508;202509;C;P;Sociedad anónima;1
202508;202509;C;Q;Sociedad anónima;1
202508;202509;C;S;Sociedad anónima;2
202508;202509;D;D;Sociedad anónima;1095
202508;202509;D;E;Sociedad anónima;1
202508;202509;D;F;Sociedad anónima;1
202508;202509;D;G;Sociedad anónima;2
202508;202509;D;M;Sociedad anónima;3
202508;202509;D;N;Sociedad anónima;1
202508;202509;E;B;Sociedad anónima;3
202508;202509;E;E;Sociedad anónima;1109
202508;202509;E;F;Sociedad anónima;1
202508;202509;E;G;Sociedad anónima;3
202508;202509;E;H;Sociedad anónima;8
202508;202509;E;I;Sociedad anónima;1
202508;202509;E;M;Sociedad anónima;2
202508;202509;E;N;Sociedad anónima;1
202508;202509;E;S;Sociedad anónima;1
202508;202509;F;A;Sociedad anónima;2
202508;202509;F;B;Sociedad anónima;6
202508;202509;F;C;Sociedad anónima;33
202508;202509;F;D;Sociedad anónima;1
202508;202509;F;E;Sociedad anónima;2
202508;202509;F;F;Sociedad anónima;32870
202508;202509;F;G;Sociedad anónima;79
202508;202509;F;H;Sociedad anónima;22
202508;202509;F;I;Sociedad anónima;4
202508;202509;F;J;Sociedad anónima;6
202508;202509;F;L;Sociedad anónima;10
202508;202509;F;M;Sociedad anónima;33
202508;202509;F;N;Sociedad anónima;36
202508;202509;F;Q;Sociedad anónima;1
202508;202509;F;R;Sociedad anónima;1
202508;202509;F;S;Sociedad anónima;2
202508;202509;G;A;Sociedad anónima;12
202508;202509;G;B;Sociedad anónima;21
202508;202509;G;C;Sociedad anónima;114
202508;202509;G;D;Sociedad anónima;1
202508;202509;G;E;Sociedad anónima;2
202508;202509;G;F;Sociedad anónima;100
202508;202509;G;G;Sociedad anónima;115157
202508;202509;G;H;Sociedad anónima;108
202508;202509;G;I;Sociedad anónima;40
202508;202509;G;J;Sociedad anónima;19
202508;202509;G;K;Sociedad anónima;5
202508;202509;G;L;Sociedad anónima;11
202508;202509;G;M;Sociedad anónima;83
202508;202509;G;N;Sociedad anónima;71
202508;202509;G;O;Sociedad anónima;1
202508;202509;G;P;Sociedad anónima;3
202508;202509;G;Q;Sociedad anónima;6
202508;202509;G;R;Sociedad anónima;12
202508;202509;G;S;Sociedad anónima;18
202508;202509;H;A;Sociedad anónima;10
202508;202509;H;B;Sociedad anónima;14
202508;202509;H;C;Sociedad anónima;23
202508;202509;H;E;Sociedad anónima;2
202508;202509;H;F;Sociedad anónima;20
202508;202509;H;G;Sociedad anónima;101
202508;202509;H;H;Sociedad anónima;34544
202508;202509;H;I;Sociedad anónima;6
202508;202509;H;J;Sociedad anónima;2
202508;202509;H;L;Sociedad anónima;1
202508;202509;H;M;Sociedad anónima;16
202508;202509;H;N;Sociedad anónima;38
202508;202509;H;P;Sociedad anónima;2
202508;202509;H;S;Sociedad anónima;3
202508;202509;I;A;Sociedad anónima;1
202508;202509;I;C;Sociedad anónima;5
202508;202509;I;F;Sociedad anónima;7
202508;202509;I;G;Sociedad anónima;34
202508;202509;I;H;Sociedad anónima;2
202508;202509;I;I;Sociedad anónima;16909
202508;202509;I;L;Sociedad anónima;3
202508;202509;I;M;Sociedad anónima;5
202508;202509;I;N;Sociedad anónima;7
202508;202509;I;P;Sociedad anónima;2
202508;202509;I;R;Sociedad anónima;4
202508;202509;J;C;Sociedad anónima;7
202508;202509;J;F;Sociedad anónima;4
202508;202509;J;G;Sociedad anónima;25
202508;202509;J;H;Sociedad anónima;4
202508;202509;J;J;Sociedad anónima;13974
202508;202509;J;M;Sociedad anónima;9
202508;202509;J;N;Sociedad anónima;6
202508;202509;J;P;Sociedad anónima;2
202508;202509;J;R;Sociedad anónima;1
202508;202509;K;F;Sociedad anónima;1
202508;202509;K;G;Sociedad anónima;3
202508;202509;K;J;Sociedad anónima;1
202508;202509;K;K;Sociedad anónima;2984
202508;202509;K;L;Sociedad anónima;1
202508;202509;K;M;Sociedad anónima;2
202508;202509;K;N;Sociedad anónima;3
202508;202509;L;A;Sociedad anónima;1
202508;202509;L;C;Sociedad anónima;1
202508;202509;L;F;Sociedad anónima;5
202508;202509;L;G;Sociedad anónima;11
202508;202509;L;H;Sociedad anónima;4
202508;202509;L;I;Sociedad anónima;4
202508;202509;L;K;Sociedad anónima;2
202508;202509;L;L;Sociedad anónima;12561
202508;202509;L;M;Sociedad anónima;8
202508;202509;L;N;Sociedad anónima;2
202508;202509;L;S;Sociedad anónima;1
202508;202509;M;A;Sociedad anónima;4
202508;202509;M;B;Sociedad anónima;9
202508;202509;M;C;Sociedad anónima;30
202508;202509;M;E;Sociedad anónima;1
202508;202509;M;F;Sociedad anónima;36
202508;202509;M;G;Sociedad anónima;103
202508;202509;M;H;Sociedad anónima;25
202508;202509;M;I;Sociedad anónima;5
202508;202509;M;J;Sociedad anónima;9
202508;202509;M;K;Sociedad anónima;6
202508;202509;M;L;Sociedad anónima;6
202508;202509;M;M;Sociedad anónima;50405
202508;202509;M;N;Sociedad anónima;16
202508;202509;M;O;Sociedad anónima;1
202508;202509;M;P;Sociedad anónima;5
202508;202509;M;R;Sociedad anónima;3
202508;202509;M;S;Sociedad anónima;7
202508;202509;N;A;Sociedad anónima;1
202508;202509;N;B;Sociedad anónima;8
202508;202509;N;C;Sociedad anónima;22
202508;202509;N;D;Sociedad anónima;1
202508;202509;N;E;Sociedad anónima;3
202508;202509;N;F;Sociedad anónima;27
202508;202509;N;G;Sociedad anónima;56
202508;202509;N;H;Sociedad anónima;62
202508;202509;N;I;Sociedad anónima;14
202508;202509;N;J;Sociedad anónima;7
202508;202509;N;K;Sociedad anónima;4
202508;202509;N;L;Sociedad anónima;7
202508;202509;N;M;Sociedad anónima;18
202508;202509;N;N;Sociedad anónima;19927
202508;202509;N;P;Sociedad anónima;2
202508;202509;N;Q;Sociedad anónima;1
202508;202509;N;R;Sociedad anónima;4
202508;202509;N;S;Sociedad anónima;5
202508;202509;O;G;Sociedad anónima;1
202508;202509;O;M;Sociedad anónima;1
202508;202509;O;N;Sociedad anónima;2
202508;202509;O;O;Sociedad anónima;235
202508;202509;P;C;Sociedad anónima;2
202508;202509;P;F;Sociedad anónima;4
202508;202509;P;G;Sociedad anónima;6
202508;202509;P;J;Sociedad anónima;1
202508;202509;P;L;Sociedad anónima;2
202508;202509;P;M;Sociedad anónima;4
202508;202509;P;N;Sociedad anónima;1
202508;202509;P;P;Sociedad anónima;6093
202508;202509;P;Q;Sociedad anónima;2
202508;202509;P;R;Sociedad anónima;1
202508;202509;P;S;Sociedad anónima;3
202508;202509;Q;C;Sociedad anónima;1
202508;202509;Q;F;Sociedad anónima;1
202508;202509;Q;G;Sociedad anónima;3
202508;202509;Q;M;Sociedad anónima;3
202508;202509;Q;N;Sociedad anónima;3
202508;202509;Q;Q;Sociedad anónima;12049
202508;202509;Q;S;Sociedad anónima;2
202508;202509;R;C;Sociedad anónima;2
202508;202509;R;F;Sociedad anónima;2
202508;202509;R;G;Sociedad anónima;13
202508;202509;R;H;Sociedad anónima;5
202508;202509;R;I;Sociedad anónima;3
202508;202509;R;J;Sociedad anónima;1
202508;202509;R;M;Sociedad anónima;2
202508;202509;R;N;Sociedad anónima;1
202508;202509;R;P;Sociedad anónima;1
202508;202509;R;R;Sociedad anónima;4146
202508;202509;S;A;Sociedad anónima;2
202508;202509;S;C;Sociedad anónima;9
202508;202509;S;F;Sociedad anónima;11
202508;202509;S;G;Sociedad anónima;21
202508;202509;S;H;Sociedad anónima;6
202508;202509;S;I;Sociedad anónima;7
202508;202509;S;J;Sociedad anónima;5
202508;202509;S;K;Sociedad anónima;3
202508;202509;S;L;Sociedad anónima;3
202508;202509;S;M;Sociedad anónima;10
202508;202509;S;N;Sociedad anónima;6
202508;202509;S;O;Sociedad anónima;1
202508;202509;S;P;Sociedad anónima;1
202508;202509;S;Q;Sociedad anónima;6
202508;202509;S;R;Sociedad anónima;2
202508;202509;S;S;Sociedad anónima;10982
202508;202509;T;T;Sociedad anónima;8
202508;202509;U;U;Sociedad anónima;7
202508;202509;0;0;Sociedad civil;11
202508;202509;A;A;Sociedad civil;7
202508;202509;C;C;Sociedad civil;2
202508;202509;F;F;Sociedad civil;3
202508;202509;G;G;Sociedad civil;7
